android,change,first_platform,ios,last_platform,state,userid,weixin
0,False,weixin,0,None,new,11256,1
2,True,weixin,0,weixin,normal,11261,9
0,False,weixin,0,weixin,new,11262,2
0,False,weixin,0,weixin,normal,11269,13
4,False,android,0,android,normal,11270,0
0,False,weixin,0,None,new,11271,1
0,False,weixin,0,weixin,normal,11274,5
0,False,weixin,0,weixin,new,11283,3
0,False,weixin,0,None,None,11286,1
0,False,weixin,0,None,normal,11287,1
2,False,android,0,android,new,11288,0
0,True,weixin,2,ios,normal,11289,2
0,False,ios,12,ios,normal,11290,0
2,False,android,0,android,normal,11292,0
0,False,weixin,0,weixin,normal,11294,6
0,False,weixin,0,None,new,11297,1
0,False,ios,3,ios,normal,11298,0
0,False,weixin,0,weixin,normal,11300,28
0,False,weixin,0,weixin,new,11303,2
24,False,android,0,android,normal,11304,0
0,False,weixin,0,weixin,normal,11306,3
0,False,ios,2,ios,normal,11309,0
0,False,weixin,0,weixin,normal,11311,5
0,False,weixin,0,None,new,11312,1
0,False,weixin,0,weixin,normal,11313,7
0,False,weixin,0,None,normal,11321,1
0,False,weixin,0,weixin,new,11327,2
0,False,weixin,0,weixin,new,11332,4
10,True,weixin,0,android,normal,11334,8
0,False,weixin,0,weixin,normal,11336,6
0,False,weixin,0,weixin,new,11339,2
2,True,weixin,0,weixin,normal,11342,5
0,False,weixin,0,None,new,11343,1
0,False,weixin,0,weixin,new,11350,15
2,False,android,0,android,normal,11353,0
0,False,weixin,0,None,normal,11356,1
2,False,android,0,android,normal,11357,0
0,False,weixin,0,weixin,normal,11361,15
0,False,weixin,0,weixin,normal,11362,2
2,False,android,0,android,new,11364,0
0,False,ios,3,ios,new,11365,0
0,False,weixin,0,weixin,new,11367,4
0,False,weixin,0,weixin,normal,11368,6
0,False,weixin,0,weixin,new,11373,5
0,False,weixin,0,weixin,normal,11375,17
0,False,weixin,0,weixin,normal,11376,6
0,False,weixin,0,weixin,new,11378,6
0,False,ios,1,None,new,11384,0
0,False,ios,1,None,normal,11391,0
0,False,weixin,0,weixin,normal,11393,5
16,True,android,0,weixin,normal,11396,12
2,False,android,0,android,normal,11400,0
0,False,weixin,0,weixin,new,11403,3
2,False,android,0,android,normal,11404,0
2,False,android,0,android,new,11406,0
0,False,ios,4,ios,normal,11408,0
0,False,ios,2,ios,new,11417,0
0,False,weixin,0,weixin,new,11419,3
0,False,ios,5,ios,normal,11421,0
0,False,weixin,0,weixin,new,11429,2
0,False,weixin,0,None,new,11434,1
0,False,weixin,0,weixin,normal,11438,2
0,False,ios,2,ios,normal,11439,0
0,False,weixin,0,weixin,normal,11448,34
0,False,ios,2,ios,new,11449,0
0,False,weixin,0,None,normal,11453,1
12,False,android,0,android,normal,11460,0
0,False,ios,7,ios,new,11463,0
0,False,ios,13,ios,normal,11464,0
0,False,weixin,0,weixin,new,11469,3
2,False,android,0,android,new,11479,0
0,False,weixin,0,weixin,normal,11482,2
0,False,weixin,0,weixin,new,11483,8
0,False,ios,1,None,new,11484,0
0,False,weixin,0,None,normal,11485,1
0,False,weixin,0,weixin,normal,11486,2
2,False,android,0,android,normal,11487,0
2,False,android,0,android,new,11489,0
4,False,android,0,android,normal,11490,0
0,False,weixin,0,weixin,normal,11493,8
0,False,weixin,0,weixin,normal,11495,15
19,False,android,0,android,normal,11499,0
0,False,ios,1,None,normal,11504,0
0,False,weixin,0,None,new,11509,1
0,False,weixin,0,weixin,new,11515,8
0,False,weixin,0,weixin,new,11516,6
0,False,ios,1,None,new,11519,0
0,False,weixin,0,weixin,normal,11520,3
2,True,android,2,ios,new,11521,5
0,False,ios,1,None,new,11522,0
2,False,android,0,android,new,11523,0
0,False,weixin,0,weixin,normal,11524,39
0,True,weixin,1,weixin,normal,11525,10
4,True,android,0,android,normal,11526,1
0,False,weixin,0,weixin,new,11534,5
0,False,ios,6,ios,normal,11535,0
0,False,ios,2,ios,new,11538,0
6,False,android,0,android,normal,11541,0
0,False,ios,2,ios,normal,11543,0
0,False,weixin,0,None,normal,11546,1
1,False,android,0,None,new,11549,0
0,False,weixin,0,weixin,normal,11550,3
0,False,ios,1,None,new,11551,0
0,False,weixin,0,weixin,normal,11555,30
0,False,weixin,0,None,normal,11557,1
0,False,weixin,0,weixin,normal,11558,16
0,False,ios,3,ios,normal,11559,0
0,False,weixin,0,weixin,normal,11569,2
1,False,android,0,None,new,11570,0
4,True,weixin,0,weixin,normal,11578,26
2,False,android,0,android,normal,11579,0
0,False,weixin,0,weixin,normal,11582,3
0,False,weixin,0,weixin,new,11597,3
6,True,android,0,weixin,normal,11600,6
6,True,android,0,weixin,new,11602,1
0,False,ios,4,ios,normal,11607,0
2,False,android,0,android,normal,11611,0
0,True,weixin,4,ios,new,11612,3
0,False,weixin,0,None,normal,11613,1
0,False,weixin,0,weixin,normal,11615,25
0,True,ios,8,weixin,normal,11618,1
0,False,ios,2,ios,new,11619,0
0,False,weixin,0,weixin,normal,11621,7
0,False,ios,5,ios,normal,11628,0
0,False,weixin,0,weixin,normal,11629,4
0,False,weixin,0,weixin,normal,11641,40
8,False,android,0,android,normal,11653,0
5,False,android,0,android,new,11654,0
2,True,weixin,0,android,normal,11668,6
1,False,android,0,None,new,11671,0
0,False,weixin,0,weixin,normal,11673,23
0,False,ios,2,ios,new,11677,0
0,False,weixin,0,None,new,11680,1
0,False,ios,2,ios,normal,11682,0
10,False,android,0,android,normal,11683,0
0,False,weixin,0,weixin,new,11684,2
0,False,weixin,0,weixin,normal,11686,5
2,False,android,0,android,new,11690,0
2,False,android,0,android,new,11691,0
0,False,ios,12,ios,normal,11697,0
4,False,android,0,android,normal,11708,0
0,False,weixin,0,None,normal,11712,1
0,False,weixin,0,weixin,new,11713,8
2,False,android,0,android,new,11715,0
4,False,android,0,android,normal,11717,0
0,False,weixin,0,weixin,new,11718,6
7,False,android,0,android,normal,11720,0
0,False,weixin,0,weixin,normal,11725,2
16,True,weixin,0,weixin,normal,11730,44
0,False,weixin,0,weixin,normal,11731,2
0,False,weixin,0,weixin,normal,11749,2
0,False,ios,16,ios,normal,11750,0
0,False,weixin,0,weixin,normal,11752,2
0,False,weixin,0,weixin,normal,11755,3
0,False,weixin,0,None,new,11757,1
6,True,android,0,android,normal,11759,1
1,True,weixin,0,android,new,11769,1
0,False,weixin,0,weixin,normal,11770,15
0,False,weixin,0,None,new,11771,1
1,False,android,0,None,new,11777,0
2,True,android,0,weixin,normal,11778,1
3,False,android,0,android,new,11783,0
2,False,android,0,android,normal,11786,0
0,False,weixin,0,weixin,new,11787,2
0,False,weixin,0,None,new,11793,1
0,False,ios,2,ios,normal,11797,0
4,False,android,0,android,normal,11808,0
6,True,android,0,weixin,normal,11814,3
0,False,weixin,0,weixin,new,11817,2
0,False,ios,10,ios,new,11824,0
0,False,weixin,0,weixin,new,11830,8
0,False,weixin,0,weixin,normal,11833,6
0,False,weixin,0,weixin,normal,11837,6
36,False,android,0,android,normal,11840,0
3,False,android,0,android,new,11849,0
0,False,weixin,0,weixin,normal,11851,8
0,True,weixin,14,weixin,normal,11852,5
0,False,weixin,0,weixin,new,11857,2
0,False,weixin,0,weixin,normal,11863,9
0,False,weixin,0,weixin,normal,11864,5
30,True,android,0,android,normal,11866,4
0,False,weixin,0,weixin,new,11867,2
0,False,ios,12,ios,new,11868,0
0,False,weixin,0,weixin,normal,11871,3
0,False,weixin,0,weixin,normal,11878,3
0,True,weixin,2,weixin,new,11881,3
9,True,android,0,weixin,normal,11883,7
0,False,weixin,0,weixin,normal,11886,2
4,False,android,0,android,normal,11891,0
14,True,weixin,0,weixin,normal,11892,9
2,False,android,0,android,new,11893,0
0,False,weixin,0,weixin,new,11900,2
0,False,ios,2,ios,new,11902,0
0,False,weixin,0,None,normal,11904,1
16,False,android,0,android,normal,11909,0
0,False,weixin,0,weixin,new,11921,9
0,False,ios,2,ios,normal,11929,0
6,False,android,0,android,normal,11938,0
1,False,android,0,None,normal,11943,0
0,False,ios,1,None,new,11951,0
0,False,weixin,0,weixin,new,11952,4
0,False,weixin,0,weixin,normal,11955,3
0,False,weixin,0,weixin,new,11977,2
0,False,weixin,0,weixin,normal,11978,20
0,False,weixin,0,weixin,normal,11987,12
0,False,ios,5,ios,new,11988,0
10,False,android,0,android,normal,11989,0
0,False,weixin,0,weixin,new,11991,5
6,False,android,0,android,new,11997,0
4,False,android,0,android,new,11998,0
3,True,weixin,0,android,normal,12005,9
0,False,ios,1,None,normal,12011,0
0,False,weixin,0,weixin,new,12012,3
4,False,android,0,android,normal,12013,0
2,False,android,0,android,new,12023,0
0,False,ios,1,None,new,12030,0
0,False,weixin,0,weixin,normal,12034,4
0,False,weixin,0,weixin,normal,12035,2
0,False,weixin,0,None,new,12053,1
2,False,android,0,android,normal,12061,0
0,False,ios,2,ios,normal,12071,0
0,False,weixin,0,None,normal,12073,1
0,False,weixin,0,weixin,new,12074,2
0,False,weixin,0,weixin,normal,12085,4
0,False,weixin,0,weixin,new,12097,3
0,False,ios,4,ios,normal,12098,0
0,False,weixin,0,None,new,12100,1
1,False,android,0,None,new,12101,0
4,True,android,0,weixin,normal,12104,6
0,False,weixin,0,None,normal,12107,1
12,False,android,0,android,normal,12110,0
0,False,weixin,0,weixin,new,12117,2
2,False,android,0,android,normal,12119,0
0,False,ios,2,ios,normal,12131,0
0,False,ios,4,ios,normal,12132,0
0,False,weixin,0,weixin,normal,12140,6
21,False,android,0,android,normal,12143,0
0,False,weixin,0,weixin,new,12145,3
0,False,weixin,0,weixin,normal,12164,21
0,False,weixin,0,weixin,normal,12165,9
2,False,android,0,android,normal,12166,0
0,False,ios,1,None,new,12169,0
0,False,weixin,0,weixin,normal,12172,5
0,False,weixin,0,weixin,normal,12178,7
0,False,weixin,0,None,new,12179,1
4,False,android,0,android,normal,12180,0
0,False,weixin,0,weixin,normal,12185,9
2,False,android,0,android,new,12186,0
0,False,ios,4,ios,normal,12190,0
0,False,weixin,0,weixin,normal,12192,9
2,False,android,0,android,normal,12199,0
0,False,weixin,0,weixin,normal,12208,17
0,False,weixin,0,weixin,normal,12210,3
0,False,weixin,0,weixin,new,12211,10
2,True,weixin,0,weixin,normal,12212,19
0,False,ios,1,None,new,12214,0
0,False,weixin,0,weixin,normal,12221,2
0,False,ios,5,ios,new,12223,0
9,False,android,0,android,new,12224,0
0,False,weixin,0,None,new,12226,1
0,False,weixin,0,None,normal,12232,1
2,False,android,0,android,normal,12234,0
6,False,android,0,android,new,12249,0
0,False,ios,2,ios,normal,12251,0
0,False,weixin,0,weixin,new,12254,3
0,False,ios,4,ios,normal,12257,0
0,False,ios,2,ios,normal,12259,0
0,False,ios,12,ios,normal,12260,0
4,False,android,0,android,normal,12269,0
0,False,ios,4,ios,normal,12270,0
0,False,weixin,0,weixin,new,12277,4
0,False,ios,1,None,new,12279,0
2,True,weixin,0,weixin,normal,12281,10
2,True,android,0,weixin,normal,12283,4
0,False,weixin,0,weixin,new,12287,9
0,False,weixin,0,weixin,normal,12294,5
0,False,weixin,0,weixin,auditting,12297,8
0,False,weixin,0,weixin,normal,12307,6
1,False,android,0,None,new,12326,0
0,True,weixin,2,weixin,normal,12338,4
2,False,android,0,android,new,12347,0
2,False,android,0,android,new,12356,0
0,False,weixin,0,weixin,new,12365,2
6,False,android,0,android,new,12368,0
0,False,ios,2,ios,normal,12385,0
2,False,android,0,android,normal,12402,0
0,False,weixin,0,weixin,normal,12406,3
0,False,weixin,0,weixin,new,12409,24
0,False,weixin,0,weixin,new,12410,6
0,False,weixin,0,weixin,new,12413,3
0,False,weixin,0,weixin,normal,12415,2
2,False,android,0,android,normal,12417,0
4,True,android,0,weixin,normal,12421,3
2,False,android,0,android,normal,12424,0
5,False,android,0,android,new,12426,0
2,True,weixin,0,android,new,12428,1
0,False,ios,2,ios,new,12435,0
0,False,weixin,0,None,normal,12446,1
2,False,android,0,android,normal,12453,0
2,False,android,0,android,new,12473,0
0,False,weixin,0,weixin,new,12478,5
2,False,android,0,android,normal,12487,0
0,False,ios,3,ios,new,12490,0
2,True,weixin,0,weixin,normal,12491,12
0,False,weixin,0,weixin,normal,12497,2
4,False,android,0,android,normal,12502,0
0,False,weixin,0,weixin,normal,12503,5
0,False,weixin,0,weixin,normal,12508,11
2,False,android,0,android,normal,12510,0
0,False,weixin,0,weixin,normal,12516,10
3,False,android,0,android,normal,12524,0
0,False,ios,4,ios,normal,12526,0
0,False,weixin,0,None,normal,12530,1
0,False,ios,4,ios,normal,12537,0
0,False,weixin,0,weixin,new,12538,32
2,False,android,0,android,new,12540,0
0,False,weixin,0,weixin,None,12555,2
2,True,android,0,weixin,normal,12560,5
2,False,android,0,android,normal,12561,0
0,False,weixin,0,weixin,normal,12572,4
0,False,weixin,0,weixin,normal,12573,7
0,False,ios,2,ios,new,12591,0
2,False,android,0,android,normal,12596,0
0,False,weixin,0,weixin,normal,12599,9
0,False,weixin,0,weixin,None,12603,2
0,False,weixin,0,weixin,new,12604,6
0,False,weixin,0,None,new,12605,1
2,False,android,0,android,new,12611,0
0,False,weixin,0,weixin,new,12612,19
1,False,android,0,None,new,12614,0
0,False,weixin,0,weixin,new,12622,5
0,False,weixin,0,weixin,normal,12623,20
0,False,ios,2,ios,new,12643,0
0,False,ios,1,None,normal,12645,0
0,False,weixin,0,weixin,new,12650,2
0,False,weixin,0,weixin,normal,12653,4
0,False,weixin,0,None,new,12659,1
0,False,weixin,0,weixin,auditting,12662,70
0,False,weixin,0,weixin,normal,12665,24
2,False,android,0,android,normal,12670,0
0,False,weixin,0,None,new,12673,1
2,False,android,0,android,new,12676,0
2,True,weixin,0,weixin,new,12677,5
0,False,weixin,0,weixin,normal,12678,2
0,False,weixin,0,weixin,normal,12679,3
0,False,weixin,0,weixin,normal,12680,2
4,True,weixin,0,android,new,12681,3
0,False,weixin,0,weixin,normal,12696,5
0,False,ios,4,ios,new,12707,0
2,False,android,0,android,normal,12710,0
3,False,android,0,android,new,12711,0
0,False,weixin,0,weixin,normal,12713,6
2,False,android,0,android,new,12715,0
0,False,weixin,0,None,None,12718,1
0,False,weixin,0,weixin,new,12734,2
0,False,ios,2,ios,normal,12751,0
0,False,weixin,0,weixin,normal,12767,10
0,True,ios,5,weixin,normal,12773,4
0,False,weixin,0,weixin,auditting,12776,2
0,False,weixin,0,None,new,12784,1
0,False,ios,4,ios,normal,12787,0
2,False,android,0,android,normal,12803,0
0,False,weixin,0,None,normal,12804,1
0,False,weixin,0,weixin,new,12805,2
2,True,weixin,0,weixin,normal,12806,10
0,False,weixin,0,weixin,normal,12816,5
0,False,ios,1,None,normal,12832,0
0,False,weixin,0,weixin,normal,12841,12
0,False,weixin,0,weixin,new,12842,3
0,False,weixin,0,weixin,new,12850,2
2,False,android,0,android,normal,12857,0
2,False,android,0,android,normal,12871,0
0,False,weixin,0,None,None,12873,1
0,False,weixin,0,weixin,new,12878,8
2,False,android,0,android,normal,12883,0
2,True,android,0,weixin,normal,12905,5
0,False,weixin,0,weixin,new,12910,2
11,False,android,0,android,new,12912,0
0,False,weixin,0,weixin,normal,12914,7
0,False,weixin,0,weixin,normal,12923,78
0,False,weixin,0,weixin,new,12950,19
0,False,ios,2,ios,new,12954,0
0,False,weixin,0,None,new,12957,1
1,False,android,0,None,new,12966,0
0,False,weixin,0,weixin,normal,12969,7
0,False,weixin,0,None,None,12971,1
18,False,android,0,android,normal,12976,0
0,False,weixin,0,weixin,new,12982,5
0,False,ios,4,ios,normal,12985,0
4,False,android,0,android,new,13000,0
0,False,weixin,0,weixin,new,13001,6
2,False,android,0,android,new,13032,0
0,False,weixin,0,weixin,normal,13045,3
2,False,android,0,android,normal,13049,0
0,False,ios,6,ios,normal,13052,0
2,False,android,0,android,normal,13053,0
2,False,android,0,android,new,13073,0
2,False,android,0,android,normal,13085,0
2,False,android,0,android,normal,13090,0
0,False,weixin,0,weixin,normal,13101,4
0,False,weixin,0,None,None,13114,1
0,False,weixin,0,weixin,normal,13118,5
3,False,android,0,android,new,13119,0
0,False,weixin,0,None,None,13122,1
0,False,weixin,0,None,None,13128,1
2,False,android,0,android,normal,13131,0
0,False,weixin,0,None,normal,13135,1
16,True,weixin,0,android,normal,13144,12
0,False,weixin,0,weixin,new,13147,3
0,False,ios,2,ios,new,13151,0
0,False,weixin,0,None,new,13156,1
0,True,ios,6,weixin,normal,13158,1
2,False,android,0,android,new,13163,0
0,False,ios,6,ios,new,13167,0
3,False,android,0,android,new,13175,0
9,False,android,0,android,new,13176,0
0,False,weixin,0,None,new,13180,1
0,False,ios,1,None,new,13181,0
0,False,ios,2,ios,normal,13185,0
2,False,android,0,android,normal,13186,0
2,True,weixin,0,android,new,13198,3
0,False,weixin,0,weixin,normal,13201,13
2,False,android,0,android,new,13205,0
4,True,android,5,ios,new,13206,0
0,False,weixin,0,weixin,normal,13207,11
2,False,android,0,android,normal,13209,0
0,False,ios,2,ios,normal,13216,0
2,False,android,0,android,new,13224,0
0,False,weixin,0,None,new,13229,1
6,False,android,0,android,new,13234,0
2,False,android,0,android,new,13246,0
2,False,android,0,android,normal,13259,0
0,False,ios,1,None,normal,13273,0
0,False,weixin,0,weixin,normal,13276,7
0,False,weixin,0,weixin,new,13285,3
0,False,weixin,0,weixin,auditting,13288,2
0,False,ios,3,ios,auditting,13299,0
0,False,weixin,0,None,new,13302,1
0,False,weixin,0,None,None,13303,1
0,False,weixin,0,None,auditting,13306,1
0,False,weixin,0,None,auditting,13316,1
0,False,weixin,0,None,new,13319,1
0,False,weixin,0,None,auditting,13320,1
0,False,weixin,0,None,new,13326,1
0,False,weixin,0,weixin,new,13328,3
0,False,weixin,0,weixin,new,13332,3
0,False,weixin,0,None,new,13334,1
0,False,weixin,0,weixin,normal,13336,2
0,False,weixin,0,weixin,new,13339,2
0,False,weixin,0,weixin,auditting,13343,2
2,False,android,0,android,new,13350,0
0,False,weixin,0,weixin,new,13354,5
8,False,android,0,android,new,13368,0
2,False,android,0,android,auditting,13371,0
0,False,weixin,0,weixin,new,13374,3
2,False,android,0,android,new,13381,0
3,False,android,0,android,auditting,13389,0
0,False,weixin,0,weixin,None,13390,2
0,False,weixin,0,weixin,auditting,13402,2
0,False,weixin,0,None,new,13404,1
3,False,android,0,android,auditting,13405,0
0,False,weixin,0,None,new,13419,1
0,False,ios,2,ios,auditting,13422,0
2,False,android,0,android,auditting,13424,0
0,False,weixin,0,weixin,auditting,13444,6
0,False,weixin,0,None,auditting,13448,1
0,False,ios,4,ios,new,13459,0
1,False,android,0,None,auditting,13466,0
2,True,weixin,0,weixin,auditting,13470,2
0,False,weixin,0,None,new,13502,1
0,False,weixin,0,None,new,13504,1
0,False,ios,2,ios,new,13516,0
0,False,weixin,0,None,new,13519,1
0,False,ios,1,None,new,13522,0
