"id","orderid","amount","reason","nums","type","state","createby","createdate","orderAmount"
"202","20722","10.00","merchantadd amount","1","merchant","none","1197","2016-05-28 16:36:33",""
"203","20729","50.00","路费","1","worker","none","1116","2016-05-29 18:47:19",""
"204","20729","50.00","车费","2","worker","none","1116","2016-05-29 19:15:00",""
"205","20729","50.00","车费","3","worker","none","1116","2016-05-29 19:15:11",""
"302","20808","6.00","merchantadd amount","1","merchant","none","7","2016-05-30 17:48:57",""
"402","20804","11.00","merchantadd amount","1","merchant","none","7","2016-05-31 10:25:06",""
"403","20903","33.00","远程费","1","worker","none","2218","2016-05-31 11:08:40",""
"404","20903","33.00","远程费","2","worker","none","2218","2016-05-31 11:08:41",""
"405","20724","7.00","merchantadd amount","1","merchant","none","7","2016-05-31 17:35:02",""
"406","20918","25.00","车费","1","worker","none","1116","2016-06-01 10:19:14",""
"407","20918","25.00","车费","2","worker","none","1116","2016-06-01 10:19:15",""
"408","20959","5.00","merchantadd amount","1","merchant","none","7","2016-06-02 13:30:02",""
"409","20959","7.00","merchantadd amount","2","merchant","none","7","2016-06-02 13:32:36",""
"502","20920","29.00","merchantadd amount","1","merchant","none","7","2016-06-03 10:26:44",""
"503","20968","8.00","merchantadd amount","1","merchant","none","7","2016-06-03 12:05:02",""
"602","20920","22.50","商家加价！","2","merchant","none","1","2016-06-07 10:18:03",""
"702","21129","90.00","拆旧和安装玻璃","1","worker","none","601","2016-06-08 12:16:54",""
"703","21129","90.00","拆旧和安装玻璃","2","worker","none","601","2016-06-08 12:16:55",""
"704","21125","36.00","商家加价！","1","merchant","none","1","2016-06-08 14:16:09",""
"705","21118","19.60","商家加价！","1","merchant","none","1","2016-06-08 16:05:32",""
"706","21129","89.00","另外拆艺术玻璃跟装艺术玻璃","3","worker","none","601","2016-06-08 22:38:14",""
"802","21129","90.00","商家加价！","4","merchant","none","1","2016-06-09 00:13:13",""
"803","21220","20.00","两对挂球","1","worker","none","552","2016-06-09 13:11:44",""
"804","21217","13.40","商家加价！","1","merchant","none","1","2016-06-09 17:02:00",""
"805","21220","22.30","商家加价！","2","merchant","none","1","2016-06-09 17:59:15",""
"806","21304","100.00","今天去不了，只能是明天上午","1","worker","none","2114","2016-06-09 18:19:37",""
"807","21216","22.30","商家加价！","1","merchant","none","1","2016-06-10 10:13:05",""
"808","20927","6.30","商家加价！","1","merchant","none","1","2016-06-10 11:52:04",""
"809","21216","19.90","商家加价！","2","merchant","none","1","2016-06-10 14:20:09",""
"902","21406","10.00","商家加价！","1","merchant","none","1","2016-06-11 12:32:39",""
"903","21406","1.00","商家加价！","2","merchant","none","1","2016-06-11 12:32:56",""
"904","21406","1.00","商家加价！","3","merchant","none","1","2016-06-11 12:33:17",""
"905","21410","10.00","商家加价！","1","merchant","none","1","2016-06-11 17:47:25",""
"906","21410","1.00","商家加价！","2","merchant","none","1","2016-06-11 17:47:34",""
"907","21227","200.00","商家加价！","1","merchant","none","1","2016-06-11 17:47:41",""
"908","21410","1.00","商家加价！","3","merchant","none","1","2016-06-11 17:47:51",""
"909","21411","22.00","商家加价！","1","merchant","none","1","2016-06-12 09:24:15",""
"1002","21502","22.20","商家加价！","1","merchant","none","1","2016-06-13 10:41:03",""
"1003","21224","87.70","商家加价！","1","merchant","none","1","2016-06-13 15:32:10",""
"1004","21504","32.00","路太远","1","worker","none","4017","2016-06-14 15:07:01",""
"1005","21504","32.00","路太远","2","worker","none","4017","2016-06-14 15:07:05",""
"1006","21504","32.00","路太远","3","worker","none","4017","2016-06-14 15:07:08",""
"1007","21504","32.00","路太远","4","worker","none","4017","2016-06-14 15:07:11",""
"1008","21504","32.00","路太远","5","worker","none","4017","2016-06-14 15:07:11",""
"1009","21504","32.00","路太远","6","worker","none","4017","2016-06-14 15:07:11",""
"1010","21504","32.00","路太远","7","worker","none","4017","2016-06-14 15:07:15",""
"1011","21504","32.00","路太远","8","worker","none","4017","2016-06-14 15:07:18",""
"1012","21504","32.00","路太远","9","worker","none","4017","2016-06-14 15:07:21",""
"1013","21504","32.00","路太远","10","worker","none","4017","2016-06-14 15:07:22",""
"1014","21504","32.00","路太远","11","worker","none","4017","2016-06-14 15:07:29",""
"1015","21529","20.00","多一根","1","worker","none","1116","2016-06-15 13:51:14",""
"1016","21540","16.70","商家加价！","1","merchant","none","1","2016-06-16 11:47:32",""
"1017","21564","80.00","40元一套","1","worker","none","2250","2016-06-16 15:42:31",""
"1018","21570","22.30","商家加价！","1","merchant","none","1","2016-06-16 16:00:24",""
"1019","21576","18.90","商家加价！","1","merchant","none","1","2016-06-16 17:48:46",""
"1020","21590","8.00","商家加价！","1","merchant","none","1","2016-06-16 18:58:43",""
"1021","21589","55.60","商家加价！","1","merchant","none","1","2016-06-16 21:11:54",""
"1102","21612","10.00","商家加价！","1","merchant","none","1","2016-06-17 11:51:04",""
"1103","21541","80.00","‍过来了不能安装耽误我们的其它工作时间。算起步价。80 ‍厂家自己搞错配件了！","1","worker","none","552","2016-06-17 15:25:09",""
"1104","21571","10.00","商家加价！","1","merchant","none","1","2016-06-17 16:18:20",""
"1105","21637","20.00","在我们这里给实体店装都是这个价钱","1","worker","none","2127","2016-06-17 18:33:05",""
"1106","21637","20.00","收到回复","2","worker","none","2127","2016-06-17 18:55:25",""
"1107","21670","10.00","商家加价！","1","merchant","exception","1","2016-06-18 12:25:57",""
"1202","21711","50.00","路途遥远","1","worker","none","3059","2016-06-19 07:40:54",""
"1203","21715","5.60","商家加价！","1","merchant","none","1","2016-06-19 10:59:06",""
"1204","21740","18.00","商家加价！","1","merchant","none","1","2016-06-19 13:57:46",""
"1205","21710","50.00","地址与订单地址相差很远，来回路上的时间需要五至六小时左右。","1","worker","none","1074","2016-06-20 09:50:04",""
"1206","21710","50.00","地址与订单地址相差很远，来回路上的时间需要五至六小时左右。","2","worker","none","1074","2016-06-20 09:50:05",""
"1207","21768","10.00","商家加价！","1","merchant","none","1","2016-06-20 11:48:57",""
"1208","21762","34.50","商家加价！","1","merchant","none","1","2016-06-20 12:22:47",""
"1209","21774","20.00","merchantadd amount","1","merchant","none","4287","2016-06-20 13:27:55",""
"1210","21776","20.00","merchantadd amount","1","merchant","none","4074","2016-06-20 14:25:12",""
"1211","21640","18.60","商家加价！","1","merchant","none","1","2016-06-20 15:06:01",""
"1212","21753","10.00","商家加价！","1","merchant","none","1","2016-06-20 17:37:31",""
"1213","21740","60.00","商家加价！","2","merchant","none","1","2016-06-20 19:28:58",""
"1302","21779","15.00","商家加价！","1","merchant","none","1","2016-06-21 14:02:17",""
"1303","21573","20.00","商家加价！","1","merchant","none","1","2016-06-21 15:29:13",""
"1304","21573","3.00","商家加价！","2","merchant","none","1","2016-06-21 15:29:39",""
"1305","21862","30.00","商家加价！","1","merchant","none","1","2016-06-22 14:42:56",""
"1306","21674","22.00","商家加价！","1","merchant","none","1","2016-06-22 15:05:14",""
"1307","21786","72.00","商家加价！","1","merchant","none","1","2016-06-22 17:39:43",""
"1308","21663","20.00","商家加价！","1","merchant","none","1","2016-06-23 17:33:13",""
"1309","21663","3.00","商家加价！","2","merchant","none","1","2016-06-23 17:33:24",""
"1310","21716","67.00","商家加价！","1","merchant","none","1","2016-06-24 15:25:00",""
"1311","21716","8.00","商家加价！","2","merchant","none","1","2016-06-24 15:25:16",""
"1312","21916","48.00","商家加价！","1","merchant","none","1","2016-06-24 15:59:37",""
"1313","21934","10.00","商家加价！","1","merchant","none","1","2016-06-24 17:51:33",""
"1314","21938","10.00","商家加价！","1","merchant","none","1","2016-06-24 18:11:29",""
"1315","21938","52.50","商家加价！","2","merchant","none","1","2016-06-24 18:24:35",""
"1316","21957","32.00","商家加价！","1","merchant","none","1","2016-06-25 11:35:15",""
"1317","21918","30.00","商家加价！","1","merchant","none","1","2016-06-25 12:35:25",""
"1318","21974","7.00","商家加价！","1","merchant","none","1","2016-06-25 17:42:03",""
"1402","21963","38.00","商家加价！","1","merchant","none","1","2016-06-26 11:35:53",""
"1403","21963","5.00","商家加价！","2","merchant","none","1","2016-06-26 11:36:03",""
"1404","22017","45.00","商家加价！","1","merchant","none","1","2016-06-26 12:36:19",""
"1405","22017","5.00","商家加价！","2","merchant","none","1","2016-06-26 12:36:29",""
"1406","21975","7.00","商家加价！","1","merchant","none","1","2016-06-26 14:56:31",""
"1407","21984","7.00","商家加价！","1","merchant","none","1","2016-06-26 15:45:31",""
"1408","21938","100.00","打墙","3","worker","none","1250","2016-06-27 15:10:45",""
"1409","21938","100.00","打墙","4","worker","none","1250","2016-06-27 15:10:47",""
"1410","22070","20.00","商家加价！","1","merchant","none","1","2016-06-27 17:11:56",""
"1411","22070","20.00","商家加价！","2","merchant","none","1","2016-06-27 17:21:03",""
"1412","22070","1.90","商家加价！","3","merchant","none","1","2016-06-27 17:21:14",""
"1413","22070","0.10","商家加价！","4","merchant","none","1","2016-06-27 17:21:38",""
"1414","22070","0.10","商家加价！","5","merchant","none","1","2016-06-27 17:21:47",""
"1415","22070","0.10","商家加价！","6","merchant","none","1","2016-06-27 17:21:53",""
"1416","22022","100.00","商家加价！","1","merchant","none","1","2016-06-27 17:29:18",""
"1502","22072","20.00","有拆旧","1","worker","none","2053","2016-06-28 12:06:54",""
"1503","22072","23.00","拆旧费","2","worker","success","2053","2016-06-28 12:57:11",""
"1504","22084","7.00","商家加价！","1","merchant","none","1","2016-06-28 14:29:49",""
"1505","22084","10.00","商家加价！","2","merchant","none","1","2016-06-28 14:42:43",""
"1506","22105","20.00","商家加价！","1","merchant","none","1","2016-06-28 15:35:58",""
"1507","22125","7.00","商家加价！","1","merchant","none","1","2016-06-28 16:06:47",""
"1508","22122","100.00","人工费","1","worker","success","7905","2016-06-28 16:46:59",""
"1509","22078","40.00","商家加价！","1","merchant","none","1","2016-06-28 16:56:02",""
"1510","22078","4.00","商家加价！","2","merchant","none","1","2016-06-28 16:57:03",""
"1511","22127","30.00","商家加价！","1","merchant","none","1","2016-06-28 18:15:52",""
"1512","21933","10.00","我这到那来回有56公里   而且要今天晚上去安装","1","worker","success","1201","2016-06-28 18:22:26",""
"1513","22064","30.00","商家加价！","1","merchant","none","1","2016-06-28 18:23:22",""
"1514","21965","14.50","商家加价！","1","merchant","none","1","2016-06-28 19:53:08",""
"1515","21965","55.50","商家加价！","2","merchant","none","1","2016-06-29 09:33:12",""
"1516","21564","20.00","比下的单子多了一副双直轨","2","worker","success","2769","2016-06-29 14:15:18",""
"1517","22079","30.00","装两根罗马杆","1","worker","success","1794","2016-06-29 16:55:10",""
"1518","22166","10.00","商家加价！","1","merchant","none","1","2016-06-29 20:27:04",""
"1519","22165","15.00","商家加价！","1","merchant","none","1","2016-06-29 20:29:29",""
"1520","22158","18.00","商家加价！","1","merchant","none","1","2016-06-29 20:31:28",""
"1521","22150","30.00","远程费30元","1","worker","success","8132","2016-06-30 09:59:51",""
"1602","22156","40.00","安着费事，没师傅愿意干，找了七八个师傅了","1","worker","none","7800","2016-07-01 09:12:43",""
"1603","22156","70.00","师傅说价格太低，不愿意去","2","worker","none","7800","2016-07-01 09:45:01",""
"1604","22306","7.00","商家加价！","1","merchant","none","1","2016-07-01 10:46:12",""
"1605","22036","85.00","路程太远","1","worker","none","8061","2016-07-01 13:59:22",""
"1606","22036","85.00","路程太远","2","worker","success","8061","2016-07-01 13:59:23",""
"1607","22199","77.00","商家加价！","1","merchant","none","1","2016-07-01 15:30:41",""
"1608","22333","1.00","商家加价！","1","merchant","none","1","2016-07-01 15:34:16",""
"1609","22328","20.00","路程远","1","worker","success","2399","2016-07-01 21:34:57",""
"1610","22184","116.00","高速费和远程费","1","worker","success","8164","2016-07-01 23:41:35",""
"1611","21670","60.00","二次上们","2","worker","exception","2464","2016-07-02 10:27:53",""
"1612","22171","20.00","材料费","1","worker","success","1053","2016-07-02 11:31:23",""
"1613","22185","20.00","已按约定时间上门安装，因为客户窗帘轨道还没送到导致无法安装，需另约时间再上门","1","worker","success","4351","2016-07-02 15:34:21",""
"1614","22165","5.00","商家加价！","2","merchant","none","1","2016-07-02 15:42:11",""
"1615","22390","2.00","商家加价！","1","merchant","exception","1","2016-07-02 20:54:00",""
"1616","22020","25.00","少算一个","1","worker","none","7999","2016-07-03 09:20:37",""
"1617","22020","25.00","少算一个","2","worker","success","7999","2016-07-03 09:21:15",""
"1618","22375","30.00","商家加价！","1","merchant","none","1","2016-07-03 09:48:12",""
"1619","22158","40.00","商家加价！","2","merchant","none","1","2016-07-03 14:03:48",""
"1620","22158","4.00","商家加价！","3","merchant","none","1","2016-07-03 14:04:40",""
"1621","22392","10.00","从光谷坐地铁到后湖来回地铁费","1","worker","none","7578","2016-07-03 16:16:50",""
"1622","22371","42.00","商家加价！","1","merchant","none","1","2016-07-03 17:11:51",""
"1623","22407","30.00","merchantadd amount","1","merchant","none","868","2016-07-03 18:17:42",""
"1624","22189","142.00","商家加价！","1","merchant","none","1","2016-07-04 09:48:13",""
"1625","22190","114.00","商家加价！","1","merchant","none","1","2016-07-04 09:49:33",""
"1626","22362","30.00","商家加价！","1","merchant","none","1","2016-07-04 10:09:06",""
"1627","22416","27.00","商家加价！","1","merchant","none","1","2016-07-04 12:33:46",""
"1628","22422","19.90","商家加价！","1","merchant","none","1","2016-07-05 09:49:00",""
"1629","22447","7.20","商家加价！","1","merchant","none","1","2016-07-05 11:01:18",""
"1630","22464","8.00","商家加价！","1","merchant","none","1","2016-07-05 11:38:32",""
"1631","22465","8.00","商家加价！","1","merchant","none","1","2016-07-05 11:38:53",""
"1632","22475","11.70","商家加价！","1","merchant","none","1","2016-07-05 14:09:19",""
"1633","22476","50.00","六环外加远程费","1","worker","none","7932","2016-07-05 14:50:41",""
"1634","22476","50.00","六环外远程费","2","worker","none","7932","2016-07-05 15:39:29",""
"1635","22502","10.00","路费","1","worker","none","1220","2016-07-05 21:27:25",""
"1636","22475","20.00","商家加价！","2","merchant","none","1","2016-07-06 08:49:10",""
"1637","22508","8.00","商家加价！","1","merchant","none","1","2016-07-06 08:59:25",""
"1638","22507","8.00","商家加价！","1","merchant","none","1","2016-07-06 08:59:50",""
"1639","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","1","worker","none","2527","2016-07-06 09:32:58",""
"1640","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","2","worker","none","2527","2016-07-06 09:33:01",""
"1641","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","3","worker","none","2527","2016-07-06 09:33:03",""
"1642","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","4","worker","none","2527","2016-07-06 09:33:04",""
"1643","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","5","worker","none","2527","2016-07-06 09:33:04",""
"1644","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","6","worker","none","2527","2016-07-06 09:33:04",""
"1645","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","7","worker","none","2527","2016-07-06 09:33:05",""
"1646","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","8","worker","none","2527","2016-07-06 09:33:05",""
"1647","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","9","worker","none","2527","2016-07-06 09:33:05",""
"1648","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","10","worker","none","2527","2016-07-06 09:33:06",""
"1649","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","11","worker","none","2527","2016-07-06 09:33:08",""
"1650","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","12","worker","none","2527","2016-07-06 09:33:10",""
"1651","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","13","worker","none","2527","2016-07-06 09:33:10",""
"1652","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","14","worker","none","2527","2016-07-06 09:33:11",""
"1653","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","15","worker","none","2527","2016-07-06 09:33:11",""
"1654","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","16","worker","none","2527","2016-07-06 09:33:11",""
"1655","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","17","worker","none","2527","2016-07-06 09:33:13",""
"1656","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","18","worker","none","2527","2016-07-06 09:33:14",""
"1657","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","19","worker","none","2527","2016-07-06 09:33:14",""
"1658","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","20","worker","none","2527","2016-07-06 09:33:14",""
"1659","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","21","worker","none","2527","2016-07-06 09:33:15",""
"1660","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","22","worker","none","2527","2016-07-06 09:33:15",""
"1661","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","23","worker","none","2527","2016-07-06 09:33:15",""
"1662","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","24","worker","none","2527","2016-07-06 09:33:16",""
"1663","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","25","worker","none","2527","2016-07-06 09:33:16",""
"1664","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","26","worker","none","2527","2016-07-06 09:33:17",""
"1665","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","27","worker","none","2527","2016-07-06 09:33:19",""
"1666","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","28","worker","none","2527","2016-07-06 09:33:19",""
"1667","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","29","worker","none","2527","2016-07-06 09:33:19",""
"1668","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","30","worker","none","2527","2016-07-06 09:33:35",""
"1669","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","31","worker","none","2527","2016-07-06 09:33:36",""
"1670","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","32","worker","none","2527","2016-07-06 09:33:36",""
"1671","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","33","worker","none","2527","2016-07-06 09:33:36",""
"1672","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","34","worker","none","2527","2016-07-06 09:33:36",""
"1673","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","35","worker","none","2527","2016-07-06 09:33:46",""
"1674","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","36","worker","none","2527","2016-07-06 09:33:46",""
"1675","22454","60.00","需要两人往楼上运梯子，多了一个人的费用","37","worker","success","2527","2016-07-06 09:34:24",""
"1676","22468","130.00","价格低了，下雨不方便，距离有点远","1","worker","none","2410","2016-07-06 10:07:19",""
"1677","22347","30.00","商家加价！","1","merchant","exception","1","2016-07-06 10:44:28",""
"1678","22466","20.00","商家加价！","1","merchant","none","1","2016-07-06 11:52:22",""
"1679","22475","38.00","价格错误","3","worker","success","2209","2016-07-06 13:53:47",""
"1680","22540","33.40","商家加价！","1","merchant","none","1","2016-07-06 15:40:52",""
"1681","22522","12.00","商家加价！","1","merchant","none","1","2016-07-06 18:31:14",""
"1682","22502","10.00","路费","2","worker","success","1220","2016-07-06 19:32:01",""
"1702","22556","20.00","商家加价！","1","merchant","success","1","2016-07-07 09:34:01",""
"1703","22617","24.00","弯轨给的不多","1","worker","none","8000","2016-07-07 14:24:27",""
"1704","22613","30.00","加长螺丝。","1","worker","none","8094","2016-07-07 14:59:46",""
"1705","22347","100.00","路太远，单程76.2公里","2","worker","exception","8386","2016-07-07 15:13:05",""
"1706","22347","140.00","远程费加汽渡费140","3","worker","exception","8386","2016-07-07 16:04:18",""
"1707","22618","30.00","内保温。加长钉","1","worker","none","8094","2016-07-07 16:27:09",""
"1708","22347","140.00","远程费加汽渡费","4","worker","success","8386","2016-07-07 16:44:08",""
"1802","22050","70.00","路太远","1","worker","success","4017","2016-07-08 06:30:55",""
"1803","22703","15.00","商家加价！","1","merchant","success","1","2016-07-08 09:30:11",""
"1804","22703","15.00","商家加价！","2","merchant","success","1","2016-07-08 09:30:42",""
"1805","22631","20.00","钢丝费","1","worker","exception","187","2016-07-08 09:59:39",""
"1806","22631","20.00","纲丝费","2","worker","exception","187","2016-07-08 10:03:21",""
"1807","22631","20.00","纲丝费","3","worker","none","187","2016-07-08 10:21:40",""
"1808","22708","10.00","商家加价！","1","merchant","success","1","2016-07-08 10:40:39",""
"1809","22711","50.00","这个目的地离我这挺远的，而且有起步费50.希望商家多少给补点钱，谢谢","1","worker","none","2127","2016-07-08 10:51:04",""
"1810","22705","14.00","商家加价！","1","merchant","success","1","2016-07-08 11:17:10",""
"1811","22739","9.00","差价","1","worker","exception","8198","2016-07-08 14:52:16",""
"1812","22739","9.00","差价","2","worker","exception","8198","2016-07-08 14:52:19",""
"1813","22739","9.00","差价","3","worker","exception","8198","2016-07-08 14:52:21",""
"1814","22739","9.00","差价","4","worker","exception","8198","2016-07-08 14:52:22",""
"1815","22739","9.00","差价","5","worker","exception","8198","2016-07-08 14:52:22",""
"1816","22739","9.00","差价","6","worker","exception","8198","2016-07-08 14:52:23",""
"1817","22739","9.00","差价","7","worker","exception","8198","2016-07-08 14:52:23",""
"1818","22739","9.00","差价","8","worker","exception","8198","2016-07-08 14:52:26",""
"1819","22739","9.00","差价","9","worker","exception","8198","2016-07-08 14:52:27",""
"1820","22739","9.00","差价","10","worker","exception","8198","2016-07-08 14:52:28",""
"1821","22739","9.00","差价","11","worker","exception","8198","2016-07-08 14:52:28",""
"1822","22739","9.00","差价","12","worker","exception","8198","2016-07-08 14:52:28",""
"1823","22739","9.00","差价","13","worker","exception","8198","2016-07-08 14:52:30",""
"1824","22739","9.00","差价","14","worker","exception","8198","2016-07-08 14:52:31",""
"1825","22739","9.00","差价","15","worker","exception","8198","2016-07-08 14:52:32",""
"1826","22739","9.00","差价","16","worker","exception","8198","2016-07-08 14:52:32",""
"1827","22739","9.00","差价","17","worker","exception","8198","2016-07-08 14:52:34",""
"1828","22739","9.00","差价","18","worker","exception","8198","2016-07-08 14:53:06",""
"1829","22739","9.00","差价","19","worker","exception","8198","2016-07-08 14:53:08",""
"1830","22739","9.00","差价","20","worker","exception","8198","2016-07-08 14:53:10",""
"1831","22739","9.00","差价","21","worker","exception","8198","2016-07-08 14:53:10",""
"1832","22739","9.00","差价","22","worker","exception","8198","2016-07-08 14:53:11",""
"1833","22739","9.00","差价","23","worker","exception","8198","2016-07-08 14:53:11",""
"1834","22739","9.00","差价","24","worker","exception","8198","2016-07-08 14:53:12",""
"1835","22739","9.00","差价","25","worker","exception","8198","2016-07-08 14:53:12",""
"1836","22739","9.00","差价","26","worker","exception","8198","2016-07-08 14:53:14",""
"1837","22739","9.00","差价","27","worker","exception","8198","2016-07-08 14:53:15",""
"1838","22739","9.00","差价","28","worker","exception","8198","2016-07-08 14:53:15",""
"1839","22739","9.00","差价","29","worker","exception","8198","2016-07-08 14:53:15",""
"1840","22739","9.00","差价","30","worker","exception","8198","2016-07-08 14:53:15",""
"1841","22739","9.00","差价","31","worker","exception","8198","2016-07-08 14:53:16",""
"1842","22739","9.00","差价","32","worker","exception","8198","2016-07-08 14:53:16",""
"1843","22739","9.00","差价","33","worker","exception","8198","2016-07-08 14:53:18",""
"1844","22739","9.00","差价","34","worker","exception","8198","2016-07-08 14:53:21",""
"1845","22739","9.00","差价","35","worker","exception","8198","2016-07-08 14:53:22",""
"1846","22739","9.00","差价","36","worker","exception","8198","2016-07-08 14:53:22",""
"1847","22739","9.00","差价","37","worker","exception","8198","2016-07-08 14:53:22",""
"1848","22736","30.00","内保温加长螺丝。","1","worker","exception","8094","2016-07-08 15:09:51",""
"1849","22736","30.00","内保温加长螺丝。","2","worker","exception","8094","2016-07-08 15:09:54",""
"1850","22736","30.00","内保温加长螺丝。","3","worker","exception","8094","2016-07-08 15:09:56",""
"1851","22736","30.00","内保温加长螺丝。","4","worker","exception","8094","2016-07-08 15:10:01",""
"1852","22736","30.00","内保温加长螺丝。","5","worker","exception","8094","2016-07-08 15:10:02",""
"1853","22736","30.00","内保温加长螺丝。","6","worker","exception","8094","2016-07-08 15:10:04",""
"1854","22736","30.00","内保温加长螺丝。","7","worker","exception","8094","2016-07-08 15:10:05",""
"1855","22736","30.00","内保温加长螺丝。","8","worker","exception","8094","2016-07-08 15:10:07",""
"1856","22736","30.00","内保温加长螺丝。","9","worker","exception","8094","2016-07-08 15:10:09",""
"1857","22736","30.00","内保温加长螺丝。","10","worker","exception","8094","2016-07-08 15:10:12",""
"1858","22736","30.00","内保温加长螺丝。","11","worker","exception","8094","2016-07-08 15:10:15",""
"1859","22736","30.00","内保温加长螺丝。","12","worker","exception","8094","2016-07-08 15:11:32",""
"1860","22736","30.00","内保温加长螺丝。","13","worker","exception","8094","2016-07-08 15:11:42",""
"1861","22736","30.00","内保温加长螺丝。","14","worker","exception","8094","2016-07-08 15:11:44",""
"1862","22736","30.00","内保温加长螺丝。","15","worker","exception","8094","2016-07-08 15:11:55",""
"1863","22736","30.00","内保温加长螺丝。","16","worker","exception","8094","2016-07-08 15:11:59",""
"1864","22736","30.00","内保温加长螺丝。","17","worker","exception","8094","2016-07-08 15:12:10",""
"1865","22736","30.00","内保温加长螺丝。","18","worker","exception","8094","2016-07-08 15:14:55",""
"1866","22736","30.00","内保温加长螺丝。","19","worker","exception","8094","2016-07-08 15:15:02",""
"1867","22736","30.00","内保温加长螺丝。","20","worker","exception","8094","2016-07-08 15:15:05",""
"1868","22736","30.00","内保温加长螺丝。","21","worker","exception","8094","2016-07-08 15:15:05",""
"1869","22736","30.00","内保温加长螺丝。","22","worker","exception","8094","2016-07-08 15:15:06",""
"1870","22736","30.00","内保温加长螺丝。","23","worker","exception","8094","2016-07-08 15:15:06",""
"1871","22736","30.00","内保温加长螺丝。","24","worker","exception","8094","2016-07-08 15:15:06",""
"1872","22736","30.00","内保温加长螺丝。","25","worker","exception","8094","2016-07-08 15:15:07",""
"1873","22736","30.00","内保温加长螺丝。","26","worker","exception","8094","2016-07-08 15:15:07",""
"1874","22736","30.00","内保温加长螺丝。","27","worker","exception","8094","2016-07-08 15:15:07",""
"1875","22736","30.00","内保温加长螺丝。","28","worker","exception","8094","2016-07-08 15:15:07",""
"1876","22736","30.00","内保温加长螺丝。","29","worker","exception","8094","2016-07-08 15:15:08",""
"1877","22736","30.00","内保温加长螺丝。","30","worker","exception","8094","2016-07-08 15:15:09",""
"1878","22736","30.00","内保温加长螺丝。","31","worker","exception","8094","2016-07-08 15:15:12",""
"1879","22736","30.00","内保温加长螺丝。","32","worker","exception","8094","2016-07-08 15:15:15",""
"1880","22736","30.00","内保温加长螺丝。","33","worker","exception","8094","2016-07-08 15:15:16",""
"1881","22736","30.00","内保温加长螺丝。","34","worker","exception","8094","2016-07-08 15:15:16",""
"1882","22736","30.00","内保温加长螺丝。","35","worker","exception","8094","2016-07-08 15:15:16",""
"1883","22736","30.00","内保温加长螺丝。","36","worker","exception","8094","2016-07-08 15:15:57",""
"1884","22736","30.00","内保温加长螺丝。","37","worker","exception","8094","2016-07-08 15:16:04",""
"1885","22736","30.00","内保温加长螺丝。","38","worker","success","8094","2016-07-08 15:16:05",""
"1886","22743","7.80","商家加价！","1","merchant","success","1","2016-07-08 15:25:37",""
"1887","22743","7.80","商家加价！","2","merchant","success","1","2016-07-08 15:27:21",""
"1888","22742","31.10","商家加价！","1","merchant","success","1","2016-07-08 16:38:43",""
"1889","22757","10.00","商家加价！","1","merchant","success","1","2016-07-08 17:48:35",""
"1890","22749","15.00","商家加价！","1","merchant","success","1","2016-07-08 18:04:04",""
"1891","22723","30.00","商家加价！","1","merchant","success","1","2016-07-08 18:10:10",""
"1892","22768","12.20","商家加价！","1","merchant","success","1","2016-07-08 20:54:03",""
"1902","22489","17.00","已通知客服补价","1","worker","success","8485","2016-07-09 13:58:23",""
"1903","22827","1.00","商家加价！","1","merchant","success","1","2016-07-09 14:15:12",""
"1904","22842","32.00","商家加价！","1","merchant","success","1","2016-07-09 18:09:11",""
